ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeTracked,Task,Order,Stimulus,SearchOrCount
cecilie1,5,59,16656,16672,18,747.9,621.4,810.1,596.9,111.52,75.24,FALSE,RIGHT,1.46,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,60,17016,17042,28,798.5,590.6,830.8,508,108.21,77.04,FALSE,DOWN,2.21,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,61,17376,17390,16,829.8,507.4,872.1,483.9,87.17,62.96,FALSE,RIGHT,1.06,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,62,17660,17678,20,880.8,486.29999999999995,921.9,535.4,120.83,72.9,FALSE,UP,1.51,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,63,18078,18102,26,929,518,1059.2,465.4,200.48,114.14,FALSE,RIGHT,3.01,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,64,18310,18324,16,1050.3,463.6,1074.2,501.9,88.63,64,FALSE,UP,1.08,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,65,18576,18598,24,1072.6,499.5,1169.2,487,133.89,81.85,FALSE,RIGHT,2.02,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,66,18804,18826,24,1160.3,476.6,1053.7,514.5,163.66,99.68,FALSE,LEFT,2.4,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,67,19046,19076,32,1048.7,525.5,1241.1,422.1,282.64,146.68,FALSE,RIGHT,4.72,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,68,19534,19554,22,1230.5,416.1,1153.2,351.1,168.94,99.77,FALSE,DOWN,2.23,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,69,19874,19912,40,1159.7,355.20000000000005,1394.7,460.9,216.18,134.95,FALSE,RIGHT,5.39,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,70,20086,20108,24,1389.7,461.1,1427,526.1,121.52,71.92,FALSE,UP,1.77,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,71,20346,20364,20,1418.1,522.6,1489.2,577,144.53,92.7,FALSE,RIGHT,1.96,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,72,20516,20532,18,1485.1,571.8,1517.2,609.7,93.04,59.99,FALSE,UP,1.14,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,73,20812,20852,42,1517.6,606.9,1184.4,712.3,317.82,177.9,FALSE,LEFT,7.29,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,5,74,21104,21124,22,1180.6,726.7,1095.2,705.5,135.9,79.98,FALSE,LEFT,1.88,RIGHT,Visual foraging,1,birds.jpg,Search
cecilie1,6,1,444,478,36,826,566.1,567.3,497.9,321.34,155.74,FALSE,LEFT,5.66,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,2,614,656,44,577.1,501,678.5,708.8,291.06,131.09,FALSE,UP,5.73,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,3,820,842,24,664.6,689,742,695.8,128.42,69.86,FALSE,RIGHT,1.65,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,4,1052,1078,28,724.2,700,701.8,840.7,246.4,131.06,FALSE,UP,3.73,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,5,1256,1292,38,715.7,843.5,328,794,382.11,215.85,FALSE,LEFT,8.22,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,6,1484,1510,28,320.8,793.6,220.2,937.9,256.43,154.37,FALSE,UP,4.27,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,7,1770,1802,34,197.5,965.4,349.2,889.2,254.01,122.8,FALSE,RIGHT,3.68,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,8,2296,2332,38,356.8,877.2,263.4,709,351.16,150.95,FALSE,DOWN,4.75,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,9,2530,2554,26,233.7,726.4,364.5,790.6,219.65,121.03,FALSE,RIGHT,3.15,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,10,2824,2866,44,351.9,781.3,331.6,599.2,206.92,126.84,FALSE,DOWN,4.69,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,11,3118,3144,28,323.4,615.6,405.2,541.3,150.04,91.82,FALSE,DOWN,2.51,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,12,3356,3372,18,399.6,557.7,393.2,601.8,74.37,63.2,FALSE,UP,1.13,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,13,3588,3612,26,402.7,604.3,571.8,642.6,253.28,139.67,FALSE,RIGHT,3.64,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,14,3972,4000,30,576.5,631.8,653.8,522.4,180.75,107.09,FALSE,DOWN,3.23,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,15,4436,4482,48,656.3,536.2,507.7,320.4,370.44,148.83,FALSE,DOWN,6.15,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,16,5034,5054,22,496.2,310.4,397.8,287.4,154.18,88.9,FALSE,LEFT,2.04,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,17,5442,5462,22,425.4,290.9,415.5,217.60000000000002,111.91,79.83,FALSE,DOWN,1.74,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,18,5742,5766,26,424.8,192.5,537.1,268.70000000000005,198.48,108.49,FALSE,RIGHT,2.86,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,19,6102,6128,28,529.9,263,638.9,412.4,280.63,151.23,FALSE,UP,4.24,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,20,6444,6472,30,626.8,406.29999999999995,725.4,250.89999999999998,269.51,141.97,FALSE,DOWN,4.27,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,21,6682,6718,38,725.5,255.20000000000005,782.2,332.9,199.19,81.62,FALSE,UP,2.2,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,22,7040,7070,32,778.2,333.5,862.9,179.10000000000002,241.33,125.4,FALSE,DOWN,4.06,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,23,7318,7334,18,871.6,198.60000000000002,905.7,232.89999999999998,85.45,55.78,FALSE,UP,1.06,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,24,7904,7928,26,899.4,225.5,745.4,231.29999999999995,198.57,117.94,FALSE,LEFT,3.11,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,25,8366,8392,28,731.6,236.70000000000005,900.7,208.5,212.09,122.17,FALSE,RIGHT,3.47,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,26,8714,8728,16,899.5,204.60000000000002,858.5,192.60000000000002,69.44,48.8,FALSE,LEFT,0.87,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,27,8890,8908,20,871.7,198.29999999999995,917.8,232.39999999999998,97.69,57.04,FALSE,RIGHT,1.23,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,28,9050,9080,32,916.2,223.5,1108.8,188,243.09,124.42,FALSE,RIGHT,3.94,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,29,9442,9470,30,1091.3,183.79999999999995,1179.1,45.10000000000002,214.07,120.82,FALSE,DOWN,3.59,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,30,9658,9688,32,1182.4,28.700000000000045,1253.5,193.20000000000005,258.62,129.68,FALSE,UP,3.97,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,31,9836,9862,28,1240.3,171.60000000000002,1314.1,319.5,269.47,134.34,FALSE,UP,3.77,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,32,10302,10330,30,1300.3,296.79999999999995,1463.5,174.20000000000005,282.48,141.48,FALSE,RIGHT,4.27,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,33,10554,10580,28,1446.1,198,1525,293.1,188.61,95.84,FALSE,UP,2.68,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,34,10836,10852,18,1508.3,268.1,1463,234.79999999999995,87.66,60.04,FALSE,LEFT,1.17,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,35,11228,11254,28,1461.6,223.79999999999995,1624.2,331.70000000000005,260.16,144.13,FALSE,RIGHT,4,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,36,11730,11748,20,1595.5,292.70000000000005,1588.7,342.9,86.05,57.38,FALSE,UP,1.19,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,37,12106,12128,24,1589.4,329.4,1517.9,263.6,129.74,87.04,FALSE,DOWN,2.06,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,38,12436,12484,50,1515.1,256.70000000000005,1143.6,472.5,293.63,183.11,FALSE,LEFT,9.02,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,39,12688,12712,26,1133,472.20000000000005,1016.2,539.4,197.27,114.04,FALSE,LEFT,2.96,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,40,13046,13066,22,1017.1,553.4,1028.3,643.4,172.71,101.97,FALSE,UP,2.33,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,41,13368,13392,26,1031.6,649.2,1145.3,710.3,207.06,108.88,FALSE,RIGHT,2.87,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,42,13754,13782,30,1146.1,710.9,956.8,746.6,230.91,136.73,FALSE,LEFT,4.1,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,43,14208,14230,24,951.6,753.9,904.2,809.1,119.41,72.13,FALSE,UP,1.77,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,44,14528,14538,12,912.4,797.6,882.1,801.3,59.23,48.2,FALSE,LEFT,0.65,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,45,14734,14770,38,877.9,792.6,1036.1,911.1,223.01,120.83,FALSE,RIGHT,4.6,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,46,15022,15040,20,1030.2,887.2,1054.6,946.9,130.98,78.88,FALSE,UP,1.67,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,47,15298,15320,24,1051.9,934,990.2,983.6,136.78,76.87,FALSE,UP,1.86,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,48,15642,15662,22,992.1,980.4,935.2,1012.2,117.7,65.64,FALSE,LEFT,1.48,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,49,16090,16096,8,936.5,1002.6,920.1,1005.9,43.32,38.77,FALSE,NA,0.36,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,50,16454,16458,6,914.7,1014.2,908.3,1009,41.09,36.32,FALSE,NA,0.19,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,51,16672,16688,18,908,1013,960.2,1015.2,81.7,57.15,FALSE,RIGHT,1.12,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,52,16874,16898,26,956.5,1009.4,1112,988.6,214.15,128.68,FALSE,RIGHT,3.35,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,53,17688,17882,196,1141.2,955.7,1206.3,968.9,499.89,331.28,TRUE,RIGHT,1.42,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,54,18208,18224,18,1210.9,913.5,1267.4,894.5,100.54,66.44,FALSE,RIGHT,1.28,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,55,18534,18552,20,1256.7,900.4,1205.4,887,88.08,52.82,FALSE,LEFT,1.13,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,56,18742,18772,32,1214,891.8,1453.9,865.9,296.79,156.08,FALSE,RIGHT,5,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,57,19044,19066,24,1431.2,859.9,1520.6,894.6,142.43,80.59,FALSE,RIGHT,2.02,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,58,20398,20440,44,1493.4,892.1,1489.7,613.6,306.24,170.68,FALSE,DOWN,7.1,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,59,20634,20658,26,1492.4,612.9,1424.6,712.7,171.91,111.93,FALSE,UP,2.87,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,6,60,20914,20944,32,1377.5,737,1132.7,699.6,322.24,158.85,FALSE,LEFT,5.16,RIGHT,Visual foraging,1,eggs.jpg,Count
cecilie1,7,1,220,248,30,951.5,689.7,1151.7,709.3,275.6,143.48,FALSE,RIGHT,4.25,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,2,386,432,48,1135,705.6,825.9,321.29999999999995,537.13,243.83,FALSE,DOWN,11.58,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,3,662,688,28,801.8,301.20000000000005,876.6,417.79999999999995,201.85,115.14,FALSE,UP,3.25,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,4,854,894,42,871.1,408.29999999999995,1165.4,559,315.03,170.37,FALSE,RIGHT,7.17,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,5,1132,1174,44,1150.3,541.3,1494.9,254.39999999999998,412.99,224.26,FALSE,DOWN,9.79,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,6,1462,1482,22,1479.3,259.1,1546.5,309.6,133.9,75.29,FALSE,RIGHT,1.75,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,7,1724,1742,20,1532.6,314.79999999999995,1531.7,247.29999999999995,123.85,75.37,FALSE,DOWN,1.58,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,8,1992,2014,24,1537,248.39999999999998,1463.9,189.20000000000005,137.76,77.36,FALSE,LEFT,1.95,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,9,2370,2402,34,1483.8,209.20000000000005,1423.2,374.6,236.49,119.81,FALSE,UP,4.07,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,10,2774,2806,34,1413.8,356.20000000000005,1223.3,155.70000000000005,344.01,176.28,FALSE,DOWN,6.01,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,11,3134,3196,64,1209.4,192.20000000000005,1185.8,497.20000000000005,185.43,115.22,FALSE,UP,7.38,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,12,3454,3476,24,1174.4,473.20000000000005,1042.8,436.20000000000005,205.12,117.41,FALSE,LEFT,2.86,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,13,3746,3764,20,1031.4,429.79999999999995,983,421.4,80.75,50.76,FALSE,LEFT,1.02,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,14,3988,4004,18,986.4,420.5,938.9,420.4,80.75,52.79,FALSE,LEFT,0.98,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,15,4348,4358,12,938.4,424.5,951.1,445,53.52,45.51,FALSE,UP,0.57,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,16,4674,4690,18,958,435,903.4,452.4,93.16,62.89,FALSE,LEFT,1.21,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,17,5032,5048,18,907.6,448.4,862,423.6,89.36,58.71,FALSE,LEFT,1.13,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,18,5488,5506,20,865.8,438,841.9,383.20000000000005,106.75,68.12,FALSE,DOWN,1.45,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,19,5782,5800,20,851.9,376.20000000000005,786.5,373.6,109.8,62.24,FALSE,LEFT,1.35,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,20,6180,6188,10,779.9,374.29999999999995,758.3,384.9,53.15,46.32,FALSE,LEFT,0.52,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,21,6398,6416,20,755.2,393.6,788,446.5,106.5,67.92,FALSE,UP,1.48,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,22,6608,6630,24,784.8,436.79999999999995,716,379.79999999999995,150.32,82.88,FALSE,LEFT,2,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,23,6894,6906,14,727.7,378.6,699.2,400.9,66.12,49.44,FALSE,LEFT,0.8,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,24,7214,7232,20,711.7,400,651.9,399.70000000000005,93.71,58.22,FALSE,LEFT,1.23,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,25,7682,7700,20,671.1,393,640.4,334.9,118.7,75.54,FALSE,DOWN,1.56,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,26,8070,8110,42,644.9,333.79999999999995,692.7,411.79999999999995,189.62,83.63,FALSE,UP,2.15,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,27,8444,8496,54,703.2,401.20000000000005,829.5,66,399.37,177.43,FALSE,DOWN,8.3,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,28,8696,8716,22,817.8,49.299999999999955,849.5,114.60000000000002,120.92,68.35,FALSE,UP,1.6,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,29,8920,8940,22,840.6,103.79999999999995,906.1,175.10000000000002,165.42,93.4,FALSE,UP,2.1,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,30,9132,9168,38,907.3,157.39999999999998,1198.4,172.10000000000002,303.49,150.4,FALSE,RIGHT,5.79,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,31,9490,9532,44,1188.2,163.70000000000005,755.2,165.29999999999995,355.66,197.05,FALSE,LEFT,8.58,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,32,9686,9706,22,753.1,163.60000000000002,678.4,193.70000000000005,128.68,72.63,FALSE,LEFT,1.65,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,33,10018,10038,22,671.2,196.60000000000002,609.8,131.79999999999995,147.67,84.02,FALSE,DOWN,1.93,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,34,10338,10348,12,618.2,139.89999999999998,592.5,134.5,48.2,41,FALSE,LEFT,0.52,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,35,10506,10524,20,594.5,123,523.8,115.79999999999995,105.36,64.37,FALSE,LEFT,1.4,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,36,10976,11004,30,537.1,115.10000000000002,336.9,116,237.19,128.22,FALSE,LEFT,3.89,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,37,11328,11338,12,327.4,125.39999999999998,307.1,111.5,47,38.54,FALSE,LEFT,0.5,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,38,11418,11458,42,306.9,109.60000000000002,375.1,336.29999999999995,307.44,139.49,FALSE,UP,5.44,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,39,11710,11730,22,386.9,322.4,474,339.9,137.89,77.75,FALSE,RIGHT,1.8,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,40,11828,11854,28,466.7,331.20000000000005,314.6,391.20000000000005,216.06,120.24,FALSE,LEFT,3.37,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,41,12096,12118,24,308.8,402.1,204.6,409.79999999999995,154.06,85.44,FALSE,LEFT,2.07,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,42,12404,12418,16,202.5,415.70000000000005,209.5,377.6,74.27,51.91,FALSE,DOWN,0.93,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,43,12922,12946,26,217.6,388.4,108.4,348.6,160.3,90.94,FALSE,LEFT,2.32,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,44,13344,13366,24,113.8,355.29999999999995,131.3,270.20000000000005,138.95,85.17,FALSE,DOWN,2.03,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,45,14002,14042,42,109.9,269.20000000000005,365.1,489.20000000000005,357.67,175.21,FALSE,UP,7.28,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,46,14502,14516,16,344.1,463.70000000000005,319.2,442.6,63.81,43.89,FALSE,DOWN,0.72,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,47,15108,15118,12,314.6,458.1,340.8,472.6,54.07,43.25,FALSE,RIGHT,0.64,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,48,15528,15534,8,342.2,469.6,325.6,467.1,44.2,39.19,FALSE,NA,0.34,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,49,15750,15788,40,318.4,467,513.1,323.9,266.82,139.04,FALSE,RIGHT,5.25,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,50,15982,15996,16,489.7,326.4,442.8,329.20000000000005,74.43,53.55,FALSE,LEFT,0.95,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,51,16368,16390,24,451.8,315.9,334,285,183.73,101.46,FALSE,LEFT,2.46,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,52,16534,16574,42,333.9,291,785.6,133.20000000000005,445.84,228.69,FALSE,RIGHT,9.67,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,53,16748,16786,40,762,139.10000000000002,1071.3,182.10000000000002,335.83,156.05,FALSE,RIGHT,6.24,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,54,16954,16978,26,1059.9,181.89999999999998,1198.2,203.10000000000002,192.55,104.18,FALSE,RIGHT,2.79,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,55,17268,17292,26,1186.7,192.70000000000005,1140.5,132.20000000000005,117.2,65.76,FALSE,DOWN,1.67,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,56,17460,17492,34,1141.7,140.60000000000002,916.4,184.5,263.47,136.63,FALSE,LEFT,4.59,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,57,17874,17892,20,899.9,188.20000000000005,958,179.89999999999998,87.46,56.33,FALSE,RIGHT,1.18,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,58,18340,18354,16,956.9,183.39999999999998,907.3,184.70000000000005,79.79,55.99,FALSE,LEFT,0.99,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,59,18598,18604,8,913.6,187.60000000000002,917.3,201.5,41.78,38.15,FALSE,NA,0.33,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,60,19442,19478,38,906.9,199.5,1214.6,181.70000000000005,310.24,161.69,FALSE,RIGHT,6.14,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,61,19676,19714,40,1193.2,181.79999999999995,905.8,430.4,349.17,211.1,FALSE,UP,8.33,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,62,19992,20026,36,892.7,427,1094.7,555,293.98,148.45,FALSE,RIGHT,5.29,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,63,20524,20566,44,1095.1,557.5,534.6,379.29999999999995,498.59,283.73,FALSE,LEFT,12.36,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,7,64,20946,21012,68,508.4,357,1562.2,246.20000000000005,569.04,313.51,FALSE,RIGHT,20.83,RIGHT,Visual foraging,1,dolphins.jpg,Count
cecilie1,8,1,326,380,56,584.2,131.60000000000002,788.9,560.3,469.03,212.68,FALSE,UP,11.16,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,2,492,534,44,782.1,553.7,1289,753.7,532.43,270.38,FALSE,RIGHT,11.75,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,3,834,888,56,1258.4,759.1,782.3,527.4,489.87,229.95,FALSE,LEFT,11.58,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,4,1120,1316,198,759.2,500.29999999999995,664.2,361.5,921.61,462.72,TRUE,DOWN,3.97,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,5,1592,1642,52,666.2,352.79999999999995,1157.6,676.9,549.57,256.08,FALSE,RIGHT,13.03,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,6,1818,1870,54,1138.3,666.4,613.9,391.79999999999995,592.51,253.11,FALSE,LEFT,12.88,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,7,2068,2082,16,583.3,379,557.4,410.9,81.73,56.37,FALSE,UP,0.95,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,8,2806,2810,6,568.5,409.6,573.5,417.1,35.95,33.82,FALSE,NA,0.21,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,9,3466,3472,8,564.7,419.5,568.7,430.70000000000005,32.98,30.5,FALSE,NA,0.29,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,10,3586,3748,164,575.3,419.1,615.6,404.5,1519.77,426.48,TRUE,RIGHT,0.9,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,11,3898,3914,18,614.1,381,555.5,373.5,93.63,60.45,FALSE,LEFT,1.21,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,12,4448,4488,42,559.7,389.5,306.8,595,347.7,179.3,FALSE,LEFT,7.26,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,13,4720,4740,22,288.4,585.6,216.7,570.2,116.39,66.48,FALSE,LEFT,1.49,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,14,4934,4972,40,225.6,563.8,613,395.70000000000005,474.22,225.33,FALSE,RIGHT,8.88,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,15,5140,5154,16,596.9,396.29999999999995,552.9,393,70.28,49.47,FALSE,LEFT,0.9,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,16,5298,5354,58,558.3,398.4,830.9,819.1,518.56,239.68,FALSE,UP,12.15,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,17,5552,5592,42,812.9,785.4,1251.3,692.4,451.15,228.7,FALSE,RIGHT,9.53,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,18,5820,5844,26,1230,692.2,1286.5,844.9,322.81,161.25,FALSE,UP,4.14,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,19,6030,6054,26,1275.8,851.2,1149.6,792.3,211.53,115.67,FALSE,LEFT,3.06,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,20,6202,6254,54,1144.2,793.7,595.3,412.6,574.15,278.96,FALSE,LEFT,14.98,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,21,6500,6506,8,582.9,398.79999999999995,567.1,389.6,44.86,41,FALSE,NA,0.39,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,22,6696,6736,42,568.3,383.79999999999995,954,304.4,415.71,192.85,FALSE,RIGHT,8.1,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,23,7168,7212,46,927.2,298.5,1281.9,493.6,389.26,192.07,FALSE,RIGHT,8.66,RIGHT,Visual foraging,1,penguins.jpg,Count
cecilie1,8,24,7418,7462,46,1262.5,488,648.6,399.1,468.51,280.35,FALSE,LEFT,12.75,RIGHT,Visual foraging,1,penguins.jpg,Count
